=== Array: embeddings ===
-4.3687043	2.8782732	1.8611155	0.121952474	-0.2541476	-0.40567702	2.2420743	2.3680804	3.8377712	2.6761506	-0.5328138	-0.10961108	-1.5776646	-2.795063	-2.2516477	-1.797771	-0.6691333	0.17717347	0.9027454	2.3553672	3.909211	-0.15325208	3.8764906	-0.092668384	-1.5149871	2.5818703	4.2801347	3.8126967	-2.1660779	-0.04846874	5.653954	-3.8800673	-0.51904064	4.8668323	2.5525649	1.465936	4.8087554	2.4906716	5.6320252	2.1978276	-2.1199949	2.1065433	-8.5218525	-1.5509403	0.37676314	-4.769797	3.5957785	-1.9795338	-3.2458167	-2.4746964	0.9295655	-5.126198	-2.9604702	1.8997043	-1.6026293	-1.1438379	1.0935653	-0.24315293	-2.5811431	1.7230003	-2.1582155	3.099817	-3.6976101	-1.3524082	-2.6543906	-4.557747	0.07244845	-4.0813184	-2.856647	-0.040702827	-4.0990186	4.063929	3.5403035	0.092683025	1.5481089	-3.4729457	-1.5762136	2.0802171	1.6097957	3.918867	-4.532237	2.7096953	1.0823276	1.5865521	1.4795237	3.2836552	3.1072176	0.8978309	-5.2521224	-3.0873327	0.81566966	5.0574536	-0.79369444	3.1861944	0.05472842	-5.553328	0.16745424	1.7108647	1.265104	-4.8054667	9.457673	-1.9144609	0.01730086	-1.358403	1.234493	-1.4045347	2.656364	4.182915	-0.04085276	-5.864468	-0.27030176	1.4105021	3.196098	-0.95617557	-8.184942	-0.6705379	1.6826469	5.0755863	-3.540793	-1.092345	-4.7564178	3.661982	-6.052657	0.6537607	-0.39189684	-1.9831752	1.1325598	1.3478645
-7.17978	3.0578732	5.802474	1.9102359	-1.8576835	1.2678478	0.49124727	4.9449353	4.403276	9.872687	3.7606075	-1.9397676	-0.85025537	-8.897795	-4.3844404	-0.12046787	-5.157905	-3.9887974	-0.5098606	2.1149278	5.1291428	3.2144413	6.4386587	-2.9731474	-7.639588	5.521972	7.0146365	1.724519	-7.100082	2.6408935	10.135554	-10.879471	-0.5994512	6.6295953	4.993349	-1.8977201	9.129356	6.362172	6.97084	-0.9176171	-8.919956	2.5622485	-7.9871683	-0.59590095	4.5830045	-10.777672	7.6287665	-5.1247034	-7.7384295	-2.0012605	6.209568	-5.385958	-8.045117	6.790891	-1.7775387	-1.2735173	-0.23014668	-0.6405828	-9.806611	0.35365832	-4.3255205	6.666443	-3.6359444	1.9408498	-10.029552	-8.304183	4.168774	-6.1096034	-1.8871508	2.9420192	-1.6092955	10.203228	6.6789765	-2.725032	3.0569468	-2.4124444	-2.3490124	0.8555085	-1.0272813	2.5232165	-7.704212	1.3603305	5.397679	1.894521	-2.3519495	2.546811	7.61429	-1.7986082	-7.70509	-0.13543135	-0.19618711	6.0784783	-0.96614677	3.1489892	0.88581944	-7.7245703	-1.6900655	0.5695476	2.1629531	-1.5262421	12.750914	-0.6712947	-1.5309223	-3.61676	-0.029722547	-3.2245584	4.3161993	6.6771917	-0.20109472	-7.487042	-0.12669188	-0.47942108	1.0572225	-1.9290183	-10.491879	-2.0547476	2.7262075	5.2558355	-8.537279	4.8849425	-3.844264	0.8510312	-9.654551	-3.8735318	3.9707997	-6.8486	5.2661824	4.2132688
-4.447234	2.9674168	1.9169731	0.13865036	-0.37609184	-0.34259766	2.1776593	2.3962476	3.9114368	2.8438678	-0.39143574	-0.12370519	-1.5204617	-2.9765272	-2.2938242	-1.8233083	-0.90143883	0.029592544	0.9168404	2.4185781	3.9683855	0.007296607	3.8822606	-0.12592891	-1.7434914	2.6773436	4.416524	3.722297	-2.343116	0.102112025	5.7178903	-4.106325	-0.5213251	4.9471135	2.6055882	1.355691	4.9195848	2.6204333	5.635584	2.0767407	-2.3237526	2.1792862	-8.516692	-1.5240197	0.45683298	-4.9327574	3.7549458	-2.0830014	-3.2926245	-2.40023	1.0812374	-5.131336	-3.1606524	2.0003297	-1.5649687	-1.1963552	0.9954688	-0.2415872	-2.7948115	1.7015355	-2.2114558	3.2319977	-3.6767647	-1.2885753	-2.9173727	-4.7185307	0.12984665	-4.1628366	-2.8501296	0.009309523	-4.0103083	4.374445	3.597434	0.039018966	1.5345223	-3.4500697	-1.6162155	2.0425003	1.5763725	3.9182277	-4.6340933	2.7350788	1.2882084	1.6209328	1.3936653	3.2045991	3.2800014	0.89788395	-5.3708043	-3.0365717	0.72063595	5.184451	-0.83200616	3.2486901	0.029852271	-5.5924344	0.16901541	1.661187	1.2197255	-4.8003693	9.453294	-1.924294	-0.02920504	-1.4594418	1.2669634	-1.4001398	2.7239394	4.218599	0.026589658	-5.822856	-0.2670737	1.4014093	3.1534867	-0.9259639	-8.209682	-0.7225589	1.7406254	5.15674	-3.5533762	-0.8186937	-4.753244	3.6738267	-6.180064	0.58072317	-0.26210284	-2.0570476	1.1746894	1.4407429
-4.438958	2.9795957	1.8870914	0.12946326	-0.37958187	-0.3399257	2.1792395	2.3863485	3.9198549	2.813798	-0.405169	-0.12544946	-1.5043303	-2.9764967	-2.2818148	-1.8444145	-0.9163761	0.03211513	0.92847735	2.4192598	3.9676483	0.01892905	3.8602889	-0.11348835	-1.7384183	2.6653655	4.4161882	3.7119648	-2.3367822	0.115745634	5.673876	-4.0991473	-0.5271159	4.945502	2.5918648	1.3501594	4.902552	2.6111124	5.609051	2.0685809	-2.313431	2.1848612	-8.492362	-1.5163924	0.43471298	-4.9184294	3.747773	-2.065939	-3.2894294	-2.375767	1.0612835	-5.111153	-3.1464949	1.9799299	-1.5603433	-1.1939579	0.9799314	-0.24363397	-2.7915196	1.6961282	-2.205429	3.2211392	-3.6743217	-1.2917095	-2.909051	-4.7056923	0.11029263	-4.14451	-2.8540401	-0.00036872178	-4.007557	4.377918	3.5883858	0.03930051	1.516015	-3.445407	-1.6190922	2.0373507	1.5763072	3.9089754	-4.6286826	2.7335875	1.2898538	1.6111058	1.3872942	3.1824765	3.2774048	0.91177005	-5.366917	-3.036577	0.7185589	5.196034	-0.83889717	3.258417	0.025381953	-5.586876	0.17666847	1.6458288	1.2200794	-4.802176	9.404771	-1.9297028	-0.033208713	-1.4725507	1.27427	-1.3804075	2.718864	4.20748	0.037255194	-5.791145	-0.26637697	1.3934563	3.1413686	-0.9098768	-8.168914	-0.7327818	1.7431895	5.1542773	-3.5085201	-0.81511945	-4.7520685	3.674224	-6.1821475	0.5983738	-0.25176066	-2.038992	1.1339917	1.453514
-2.8367257	2.2390966	-0.22553277	-0.36717537	0.29721344	-0.7549638	2.7986403	1.3380506	2.828246	-0.43686765	-1.8803922	0.14863957	-1.185521	-0.07837474	-0.6976824	-1.997301	1.3560967	1.5771766	0.8169098	1.5655661	2.7975826	-1.2099993	2.059462	0.9977678	0.99374884	1.0609326	2.189058	3.6279886	0.16599219	-1.0155263	2.3617337	-0.3675162	-0.29189014	3.6122448	1.0329994	1.8425665	2.6638997	0.91533685	3.9629614	2.930383	0.38702098	1.1571475	-6.34077	-1.494835	-1.0698525	-2.0772436	1.0971631	0.08133142	-1.4111524	-2.199755	-0.9264724	-3.4061818	-0.17801613	-0.5162837	-1.6643306	-0.8123413	2.118903	-0.110339925	0.313831	1.3018141	-1.216261	1.1182333	-3.121059	-2.290376	0.25549927	-1.9219977	-1.4399471	-2.7061062	-2.850834	-0.90419275	-4.3179264	0.35339668	1.88537	0.4339965	0.9077977	-2.9314187	-0.4310474	1.9738019	1.9026384	3.7158098	-2.7097268	2.513023	-0.8585605	0.65432054	2.632657	2.967526	0.8466337	1.1995872	-3.1703582	-3.2072532	0.89728975	3.2591767	-0.30830997	2.9938433	-0.10885501	-3.8701873	1.1011978	1.9362437	1.300739	-4.45276	6.8233123	-1.8335452	1.3537654	-0.42922932	1.6226562	-0.8267802	1.5103644	2.5323853	-0.37666607	-3.9155824	0.18084615	1.1447463	3.0443447	-0.21764754	-5.5768943	-0.13666396	0.91887116	4.014852	-1.3349737	-3.1430883	-3.9035287	3.2075973	-3.554587	1.8755834	-1.6497633	-0.13257349	-0.7157007	-0.06015509
-2.2471178	2.0893261	-0.09498924	-0.6673029	-0.026934162	-0.7453689	2.009827	0.8018069	2.4205441	-0.036939666	-1.0530273	0.13190974	-0.7989557	-0.15861568	-0.39853483	-1.8329086	0.66394997	1.1928315	0.6999846	1.6049341	2.409472	-0.24351694	1.6125258	0.8983189	0.80540323	0.81175494	1.6730475	3.1112754	-0.174684	-0.8905471	2.1753478	-0.4103444	-0.4175536	3.277746	0.96561754	1.622863	2.2351394	0.7983738	3.0922234	2.343088	0.25642	0.522724	-4.9576807	-1.4952055	-0.57572824	-1.7260822	1.0822476	-0.09765987	-0.8377187	-1.7073603	-0.33290476	-3.096606	-0.44138458	-0.49280316	-1.4019154	-1.0266823	1.5307331	-0.1582202	0.08946767	0.98528165	-0.9513636	1.0837896	-2.323843	-1.7722229	-0.22113776	-1.6871353	-1.1986018	-2.208793	-2.5784147	-0.5900831	-3.274591	0.51778615	1.4575917	0.24418974	0.65196115	-2.5639079	-0.20389253	1.5895803	1.9428532	3.3199239	-2.5021684	1.8772994	-0.40357575	0.45853522	2.1800416	2.7879853	0.42216408	1.1010122	-2.649819	-2.706621	0.7111982	3.1561618	-0.41645584	2.8611104	-0.07707879	-3.4133062	0.7483477	1.5240334	0.94610304	-3.7375643	5.03685	-1.6840217	0.8621154	-0.08831155	1.7376826	-0.6083394	1.0847105	1.8028487	-0.17257237	-3.0904326	0.2410262	1.323344	2.5754185	0.063764825	-4.501476	-0.17373006	0.8321449	3.307839	-0.96488947	-1.9671178	-3.4543095	2.7065415	-3.0249987	1.2004926	-1.1520483	-0.18514696	-0.7196492	-0.36098266
-4.110943	2.6736865	1.7820257	-0.0089093745	-0.20464899	-0.43578166	2.2346814	2.3381965	3.557302	2.5675194	-0.565647	-0.15185003	-1.5808606	-2.389511	-1.9611198	-1.7230191	-0.35903713	0.37065914	0.78823894	2.1816776	3.800614	-0.32118398	3.7441115	-0.12794474	-1.1595513	2.364987	3.9670262	3.8348296	-1.9650221	-0.28179947	5.387454	-3.4426188	-0.4568098	4.654377	2.3611856	1.6000253	4.533638	2.218255	5.445518	2.3596253	-1.9101789	1.844635	-8.244094	-1.4483755	0.2987296	-4.449705	3.2043965	-1.863021	-3.0214953	-2.4796512	0.90451396	-4.8952413	-2.629907	1.6348923	-1.6554215	-0.99917454	1.2587289	-0.20700525	-2.3465977	1.675621	-2.1210136	2.8150713	-3.6494823	-1.3880284	-2.3091865	-4.215407	0.14430244	-3.9765387	-2.7480104	0.00032638758	-4.011151	3.4617114	3.4160874	0.12160415	1.5516714	-3.449666	-1.3837667	1.9816685	1.5841515	3.8727994	-4.2921786	2.556658	0.7178479	1.5111697	1.543473	3.3784277	2.7839026	0.73486197	-4.9493976	-3.0773475	0.94491905	4.675623	-0.80124575	3.046315	0.053919494	-5.3605175	0.17521381	1.7005109	1.2833203	-4.692259	9.226237	-1.8016996	0.30478007	-1.1256524	1.2059424	-1.3688352	2.483871	3.930893	-0.19050744	-5.6520057	-0.21497232	1.3954184	3.1685002	-0.89326525	-7.9713454	-0.5162583	1.5653832	4.9224772	-3.4804034	-1.3408186	-4.63049	3.5125303	-5.632649	0.68253815	-0.6051653	-1.8645425	1.1163443	1.0534322
-4.8460803	2.1530848	3.3724775	0.6751217	-1.017674	0.22254795	1.0916352	3.031123	3.3098328	5.590036	1.6679653	-0.88637775	-0.9648165	-4.6264024	-2.7323432	-0.7398882	-2.2929265	-1.3661087	-0.23913784	1.977074	3.7533233	1.0582769	4.347569	-1.3581878	-3.9973981	3.4039638	4.6375237	2.7306974	-4.2543983	0.8393144	6.6371393	-6.13519	-0.12553088	5.0189795	2.7626598	-0.29252928	6.3550954	3.759321	5.6004543	1.0403426	-4.498292	1.8236431	-6.3119016	-0.73559684	2.3993132	-6.4969244	4.1364865	-3.2373395	-4.434564	-2.3065264	3.328281	-4.444439	-4.690542	3.1784253	-1.7852285	-1.1489589	0.93792456	-0.40613863	-5.239617	0.82476676	-3.0279088	4.388294	-3.2370512	0.3009236	-5.694521	-5.162456	1.9405409	-4.737291	-2.3850687	1.6510366	-2.5610144	5.1699967	4.6433144	-1.4821391	2.3813963	-2.3209395	-1.0255713	1.2427487	0.16421054	2.8218322	-5.2071557	1.5992602	2.4934094	1.4404806	-0.2518754	2.9952343	4.6934752	-1.0750495	-5.310788	-1.5344062	0.25086823	4.4798827	-0.2990193	2.625057	0.49504796	-5.6578755	-0.7645654	1.4869466	1.6526887	-2.817985	10.208748	-0.9306753	0.3297174	-1.8406082	0.09624418	-2.3098376	3.1092207	4.5399704	-0.3175802	-5.3770223	0.1244728	0.21685334	1.9730917	-1.0515898	-8.322792	-0.9725656	1.6089749	4.268934	-5.7317176	1.562175	-3.8792453	1.9513191	-6.3325915	-1.7907302	1.2233083	-3.6678057	3.6816664	1.652772
-4.1139655	2.6661308	1.7282566	0.015322506	-0.1946413	-0.45424277	2.292563	2.3412592	3.537944	2.5158615	-0.5669677	-0.12832789	-1.5805795	-2.28996	-1.9384781	-1.7334634	-0.27116403	0.39725366	0.7506551	2.2066178	3.7940986	-0.35842496	3.704158	-0.08704868	-1.1214596	2.3157182	3.8678813	3.8148994	-1.9334182	-0.3064358	5.271023	-3.3464532	-0.40679947	4.6354275	2.3438635	1.5979183	4.5529885	2.2184153	5.4376864	2.401643	-1.8924804	1.7503979	-8.183113	-1.3825476	0.23364782	-4.393734	3.125476	-1.799507	-2.9658272	-2.5338905	0.8735469	-4.831732	-2.611382	1.5488796	-1.7110406	-0.99443233	1.3495116	-0.21660917	-2.3156345	1.6420428	-2.0996711	2.7968452	-3.686955	-1.3935308	-2.2439947	-4.1550794	0.14401467	-3.9060123	-2.73983	-0.008934982	-4.0310235	3.321618	3.41312	0.09661249	1.5806988	-3.3924546	-1.3378191	1.9773115	1.5771842	3.9038913	-4.2597785	2.484588	0.6818369	1.4259596	1.5373405	3.4058926	2.7073047	0.6415873	-4.9029727	-3.0379462	0.9521065	4.5729566	-0.7593474	3.0108814	0.07245532	-5.3149586	0.26039493	1.7725407	1.2971823	-4.6498895	9.182811	-1.7947581	0.4041614	-1.0418316	1.150487	-1.3835438	2.5656693	3.863737	-0.19635645	-5.589994	-0.1658662	1.3291823	3.1782446	-0.86177397	-7.9391723	-0.4465888	1.5583807	4.8837457	-3.5153208	-1.4290447	-4.6085944	3.4894266	-5.4804835	0.70299435	-0.67206043	-1.7840264	1.14187	0.9997454
-6.5515656	2.4503758	5.5129547	1.7248743	-1.6615525	1.049125	0.2679051	4.5144534	3.9490526	9.392435	3.5737128	-1.6117506	-0.9658956	-7.8949957	-4.143044	0.2988344	-4.682939	-3.3003395	-0.5904706	2.0653782	4.556819	2.6585984	6.1756706	-2.7713435	-7.0937247	5.0011263	6.506771	1.8533572	-6.6978693	2.2872522	9.430738	-9.93755	-0.48296157	6.4089108	4.3930607	-1.7932751	8.851706	5.878088	7.0086102	-0.2955904	-8.171422	1.8590548	-6.88928	-0.6424884	4.4750023	-10.073616	6.6181026	-4.8626747	-6.951878	-2.1534998	5.8507886	-4.9993153	-7.4071784	6.0724177	-2.2692156	-1.4493511	0.35573933	-0.5421525	-8.789642	0.2217356	-4.1145186	6.5731125	-3.3653188	1.8029785	-9.437528	-7.3570747	3.9513662	-5.997019	-2.0391028	2.8878384	-1.6439885	8.674566	6.518318	-2.8310924	3.1484194	-1.9891207	-1.6531279	0.9872954	-1.0279138	2.5021675	-7.106376	1.0015815	4.596479	1.5883646	-2.0907261	2.9696572	7.100157	-2.0987523	-7.0708404	-0.07090432	-0.458869	5.461793	-0.49504066	2.974531	0.83507586	-7.235713	-1.4856001	1.1537746	2.0809007	-1.575789	12.626534	-0.5645432	-0.8526341	-3.239599	-0.44353896	-3.4588661	3.9745224	6.4078846	-0.45380887	-6.8984547	0.20636994	-0.5471476	1.0684031	-1.5139959	-10.016133	-1.7149783	2.0995824	4.8697443	-8.345639	4.4767246	-3.7070277	0.9134927	-8.884553	-3.7672741	3.5013173	-6.478527	5.5862956	3.5867722
