=== Array: embeddings ===
-0.04894579	0.011256546	-0.028163364	0.026726484	0.08465649	0.04450775	0.064084694	-0.08998115	0.00996073	-0.02387764	0.04824139	-0.054370508	-0.01365621	0.041024234	0.08221535	-0.0392635	-0.008115051	0.028838431	0.039509315	0.011398468	-0.045006573	-0.009892661	0.052991524	-0.0030310357	-0.008315586	0.0002600132	-0.027032586	-0.004380037	-0.111907415	-0.023229018	0.025353992	0.031209815	0.04574868	0.0025148848	-0.051989537	0.025603205	0.06399697	0.046259943	0.027249847	-0.052589048	-0.05439622	0.014126168	0.027602155	-0.049702026	-0.0077657104	0.04592908	0.022901878	-0.025799276	0.020074818	0.013000771	0.021455135	0.009312708	-0.020340817	-0.015825845	-0.009962195	0.05873639	0.024756271	-0.01647521	-0.0741596	-0.015178628	0.026601665	0.023847546	0.035122715	-0.007027624	-0.018618152	-0.05033291	-0.10157276	-0.039423466	0.065257445	0.033945933	-0.0876285	-0.02318341	0.073704034	-0.009769296	0.0062593296	0.04123444	-0.06712234	-0.03291183	0.040950418	-0.043434568	-0.0025914945	-0.023796186	0.08111264	0.032352343	-0.029142715	-0.051570456	-0.010516918	0.0061609894	0.035971683	-0.0773463	-0.047841385	-0.069303945	0.013879428	0.048489474	0.043693554	0.088001944	0.043753933	-0.022947693	-0.011276856	0.045471475	-0.021709695	0.07776907	-0.10478512	0.06963998	0.012404492	0.021110376	-0.044896986	0.11391837
-0.033776216	0.04378459	-0.012373768	0.038759932	0.11037338	0.06755446	0.041404262	-0.03479924	-0.021034889	-0.030240463	0.05323589	-0.08646004	-0.0005418882	0.06527728	0.09231835	-0.028369373	-0.03184998	0.032779355	0.031191146	0.020640856	-0.05232724	0.02846988	0.010790693	-0.008932311	-0.022233758	-0.016210679	-0.021651693	0.021836512	-0.10836312	-0.029545262	0.022353122	0.034053236	0.03215845	-0.0034554955	-0.022318909	0.046092235	0.06477206	0.07930545	0.045514643	-0.020035136	-0.056787476	-0.00557667	0.022098038	-0.044916857	0.0037348904	0.04096198	-0.023158222	-0.019501325	0.03359418	0.008659607	0.027852044	-0.015930116	-0.0049615316	0.0030998122	0.024773069	0.06397223	0.016045865	-0.0585118	-0.074922055	-0.01759608	0.060552556	0.046566293	0.006468011	0.010630582	-0.05689177	-0.045259073	-0.07275246	-0.04820545	0.086481735	0.011126474	-0.07294658	0.007685203	0.08057463	0.010473065	-0.02087615	0.068268165	-0.06685877	0.00540894	0.03990527	-0.029534996	-0.006064208	0.0025890507	0.061242323	0.045831814	-0.010784682	-0.043640107	-0.008447783	0.02549197	0.075666614	-0.06851193	-0.05686	-0.05268348	0.003178928	0.05836623	0.06896429	0.080527455	0.07146888	0.0039775083	0.008807555	0.019663414	-0.0063082464	0.105982676	-0.117486045	0.072037	0.0072549786	0.002653543	-0.0058708317	0.13636631
-0.031166146	0.008768812	-0.04784376	0.002656445	0.042470727	0.109821334	0.058479235	-0.014719322	0.038359705	-0.01979458	-0.02737828	0.014999367	-0.016557373	0.060992576	0.0601573	-0.026007771	-0.0056720357	-0.030994685	0.0006462792	0.04057619	-0.091234386	0.030156344	0.058697574	-0.023739308	0.005977202	0.005286772	-0.04241254	0.022557147	-0.07596395	0.047419958	0.049837686	0.046559878	-0.016907971	0.016591137	-0.031632945	0.042033713	0.052612573	0.07129311	0.027059428	-0.045688737	-0.08441248	0.013190159	0.055730253	-0.046641838	0.017708326	0.017595135	0.0010975078	-0.0041817916	0.020187875	-0.047494754	0.022908662	0.016909868	0.015984533	-0.032859	-0.006917149	0.08538515	-0.021129651	-0.019707639	-0.08054764	-0.04213644	0.04438496	0.029751725	-0.003469035	0.011406085	0.039298665	-0.052916758	-0.04401122	0.023878511	0.04451926	0.02411551	-0.13432471	-0.005486591	0.052970305	0.0039566625	-0.06254431	-0.024393553	0.014858536	-0.01320847	0.03555005	0.05534915	-0.02514107	-0.020789906	0.06046264	0.057359707	-0.037992347	-0.07122808	0.0137834735	0.02179938	0.04965283	-0.07628515	-0.08758067	-0.038055487	0.012534657	0.08681683	0.035505954	0.05542949	0.058991633	0.023313574	0.011529516	0.050562356	-0.038772196	0.07868087	-0.08938434	0.042225398	0.046670586	-0.024056947	-0.06694771	0.09199619
-0.045677308	0.027588822	-0.026751973	0.023680769	0.08890626	0.042240947	0.04905186	-0.050148085	0.005599293	-0.03011506	0.021367623	-0.03196262	-0.0015954524	0.04350133	0.10164627	-0.042811785	-0.0014136794	0.03543196	0.029417189	0.03548651	-0.08823324	0.015770648	0.051229626	0.016055588	-0.025146715	-0.012970005	-0.038575273	0.038768284	-0.11099077	-0.028985806	0.048199885	0.04411184	0.026229147	0.0051428284	-0.02642567	0.03158518	0.081717975	0.06767982	0.040749364	-0.049667396	-0.039248895	0.006123606	0.010026636	-0.039217994	-0.019498881	0.032691054	-0.01198244	-0.016079748	0.034598786	-0.010758961	0.02944557	0.013151808	0.0018116143	-0.007902853	0.008597747	0.07472198	0.0092890095	-0.039552994	-0.074414596	-0.042904556	0.048187394	0.053154856	0.0058838464	0.0054860227	-0.019639375	-0.045951925	-0.07061705	-0.026997559	0.08321946	0.026049979	-0.10066014	0.013045967	0.057233796	-0.007187046	0.001865576	0.05861616	-0.024605837	0.019991344	0.052847013	-0.011656338	0.011710033	-0.018813511	0.08311671	0.036907457	-0.04420891	-0.05129155	-0.0017060935	0.015611824	0.05150172	-0.07316598	-0.047782004	-0.041800298	0.018761199	0.058585837	0.044137143	0.08042356	0.047333825	0.034382865	-0.015408322	0.034631558	0.016968843	0.11070941	-0.12864347	0.0718466	0.020458614	-0.0028294101	-0.047172777	0.13244572
-0.06528949	-0.0031345338	-0.04136484	-0.03143675	0.071093604	0.10939113	0.0850583	-0.0703125	0.026589628	-0.052076407	0.03476001	0.018242855	-0.0228202	0.037353743	0.09315529	-0.02185816	-0.043157943	-0.0121541945	0.010610212	0.04639952	-0.13286662	0.01929281	0.044472158	0.01971386	-0.011325832	-0.03443804	-0.06281859	0.022305774	-0.083354056	-0.01031667	0.002433531	-0.005179934	0.00035167858	0.04267805	-0.04007502	0.0048729647	0.11360731	0.08157904	0.013130236	-0.07919417	-0.0471288	0.0074517736	0.046169814	-0.068104036	-0.055971567	0.06385681	0.03248298	-0.00063755736	-0.021307217	-0.009126678	0.056750625	0.040626	0.007586237	-0.0559841	-0.0039910655	0.05791042	-0.030389138	0.0010171141	-0.058076583	-0.056454726	0.018466223	0.039307017	0.05465927	-0.012832269	-0.004843926	-0.05837802	-0.08538298	-0.0013337731	0.058783956	0.028514996	-0.12679777	-0.014162915	0.027086489	-0.04264022	0.01613409	0.013347054	0.017216388	-0.004245825	0.0049590077	0.03429413	-0.019439276	-0.08571486	0.07123449	0.08423133	-0.011431687	-0.041802876	-0.006557825	0.041785866	-0.00031555444	-0.11141919	-0.032126676	-0.027959	0.040238716	0.045358803	0.07272983	0.060845785	0.04718908	0.0027935468	-0.03101426	0.05731583	-0.036810614	0.09521112	-0.12200889	0.045045137	0.008490877	0.01399646	-0.07471756	0.082063876
-0.026031215	0.0013628006	0.01644744	0.02058804	0.06719066	0.018927608	0.07865573	-0.038709365	-0.013786948	-0.043336138	-0.019908516	-0.0007354766	0.04622005	0.00036598742	0.08734299	0.0043319706	-0.026177166	-0.0006185984	0.039701667	0.044201057	-0.04137209	0.015232103	0.019927194	0.0026990175	0.032445144	-0.011709372	-0.015610932	-0.033449735	-0.087274045	-0.03559582	-0.015482232	0.04772702	0.009988448	-0.00080796005	-0.0022029039	0.01629824	0.042197153	0.060260035	-0.027823128	0.027539814	-0.018386625	0.005374506	0.06917009	-0.055913113	0.050707903	0.080460295	0.034409784	-0.05651351	0.017252587	0.020476772	-0.007632942	0.0348567	0.004900355	0.02613093	-0.015932884	0.05413492	-0.018654205	0.041574765	0.047931444	0.0529876	0.030981798	0.10722558	-0.0053980537	-0.001426015	0.02670059	-0.04102063	0.0017209649	0.029000023	0.059937425	0.02106221	-0.06283204	0.015393864	-0.00064083934	-0.06261175	0.0025052316	-0.00011732057	0.0068437173	0.011194581	0.048425768	0.0038005356	-0.062230296	-0.027617998	0.058672287	0.062551975	-0.011901204	-0.008039751	-0.004193571	-0.01689006	0.008138993	-0.015552197	-0.040628456	0.020217452	0.000688212	0.046823293	0.04984269	-0.0012727287	0.035259224	-0.058729872	0.022086851	-0.0052869003	-0.015425665	0.044487208	-0.07784789	-0.005528409	0.00018610014	-0.0065392703	0.015532595	0.06724092
-0.016580751	-0.0029640347	-0.032618344	-0.02096194	0.027489532	0.11883455	0.078095175	-0.069886826	0.019434232	-0.0056426083	0.04004758	0.004878925	-0.07507256	0.040571168	0.0558358	-0.024271537	-0.022009341	0.01591568	0.029026454	0.034918044	-0.075349554	-0.049480557	0.06684166	0.013123619	-0.008061215	0.014087322	-0.027291752	-0.028150205	-0.08019683	-0.027796514	0.03785407	0.02853243	-0.010066096	0.016604312	-0.045479387	0.01805105	0.076434195	0.063404016	0.039872095	-0.05364683	-0.061810724	0.02057167	0.045955963	-0.030411236	0.019039642	0.049270883	0.016368568	0.011298493	-0.004429736	-0.042885546	0.037691373	0.023884587	-0.00058628246	-0.089265704	-0.01537551	0.050252303	-0.0041732136	0.025196113	-0.121156335	-0.059870623	0.016886763	-0.009678153	0.08840342	-0.040729467	0.033727217	-0.052131996	-0.121157795	-0.008683637	0.052140635	0.005271498	-0.14491466	-0.059994295	0.084598295	-0.005043626	0.005751864	-0.003555661	-0.01076423	-0.012725681	0.018217705	0.028323628	-0.033920564	-0.03494034	0.06594378	0.05677277	-0.032442085	-0.027172262	-0.032565635	0.038526412	0.011595322	-0.113687545	-0.028883558	-0.0607021	0.012179215	0.03780695	0.07387979	0.045991033	0.040736865	-0.03141933	0.002321981	0.03318261	0.0075543076	0.093677595	-0.07561066	0.014466716	-0.0029465705	-0.0062048975	-0.07023286	0.10708563
-0.02252009	0.026991393	-0.029929068	0.0031532496	0.08037265	0.045819405	0.05258877	-0.044970386	-0.005079451	-0.025743432	0.00429093	-0.018015012	-0.01964774	0.041960128	0.06577859	-0.019911725	-0.039477527	0.0153010925	0.03884738	0.02855287	-0.04932721	0.006445594	0.003411822	0.0388016	-0.0051487572	-0.0007791184	-0.035648435	0.015696362	-0.11060177	-0.03546974	0.019580625	-0.0047705434	-0.023592565	0.009239759	-0.017926741	0.027243506	0.08086407	0.072508425	0.044440098	-0.02539574	-0.051113084	0.016842552	0.044032935	-0.021923814	-0.02234035	0.0463282	-0.013440422	-0.008624831	0.02167426	-0.02421007	0.024219736	0.007393745	-0.019676771	-0.026063055	0.027322609	0.05862111	-0.002791658	-0.034767635	-0.06469539	-0.032747246	0.026056036	0.037144553	0.01429823	-0.025193406	-0.019926544	-0.044407554	-0.073227145	-0.011630084	0.073032014	0.005949013	-0.09691977	-0.026772363	0.04429935	-0.011174891	0.00735924	0.05565662	0.00970547	0.002740614	0.050107356	0.012293631	-0.036449946	-0.026965884	0.036173835	0.044451497	-0.044175144	-0.037505746	-0.019886266	0.075598985	0.06038056	-0.06944556	-0.05635958	-0.041004017	0.04491484	0.0670525	0.08312249	0.06401268	0.059458412	0.010388363	-0.001545094	0.011646359	0.016570054	0.120993465	-0.09487877	0.045859024	0.011707516	-0.028071223	-0.035025872	0.10216847
-0.017136173	-0.0026697926	-0.031821795	-0.019706253	0.02613854	0.118226945	0.07739569	-0.070290424	0.019029312	-0.0034130902	0.038447417	0.0053898357	-0.07546833	0.041032206	0.057356685	-0.023613807	-0.022499757	0.015028959	0.030176295	0.03492682	-0.07640851	-0.04969775	0.06609184	0.012564114	-0.007652208	0.015796497	-0.027269335	-0.028516386	-0.07867288	-0.027774036	0.03756641	0.029076468	-0.010244593	0.017345803	-0.04590805	0.018377833	0.077989206	0.06407274	0.0387712	-0.054112133	-0.06265367	0.020852698	0.047307923	-0.030945165	0.02033789	0.04909938	0.01709894	0.012835344	-0.005186594	-0.042316355	0.037268393	0.02503456	0.00034658983	-0.08859436	-0.014401766	0.049986366	-0.004537502	0.0262472	-0.12149276	-0.060546264	0.017528467	-0.009465747	0.08825816	-0.040174093	0.03424861	-0.0516593	-0.12070906	-0.008529227	0.05232331	0.006427929	-0.14683448	-0.06150136	0.08367131	-0.0037426464	0.0067260126	-0.0046493467	-0.011761274	-0.010508694	0.018846674	0.027979769	-0.03322169	-0.034530524	0.06694505	0.055460848	-0.032867264	-0.0272832	-0.033925712	0.037652444	0.011525426	-0.113115296	-0.028140606	-0.06101409	0.012934288	0.035842378	0.07398839	0.045659095	0.04140199	-0.031141996	0.0016155988	0.033955358	0.008509621	0.09279284	-0.075779274	0.013619326	-0.0033530742	-0.0049304552	-0.07058925	0.107816964
-0.021979334	0.032406818	0.0053696726	-0.027659241	0.03487061	0.08047066	0.027965773	-0.035519898	-0.0173245	-0.0026692878	-0.012005181	0.027661756	-0.007026337	-0.004508551	0.057736833	-0.040327683	-0.057669006	0.00036644834	0.0071793143	0.03513303	-0.07413458	0.01987049	-0.016957702	-0.0082490295	0.0009780154	-0.019853322	-0.04352055	-0.039425135	-0.022779439	-0.026863953	0.018678121	0.0020890497	0.0144445095	-0.0014297608	-0.035785075	0.010659307	0.07710989	0.07883323	0.026380856	-0.05349443	-0.059043262	-0.0060803695	0.015788496	-0.041697815	0.036488615	0.056646764	-0.028373368	-0.0012995694	0.034693353	-0.03587991	0.041267246	0.008447755	0.039164603	-0.0340367	0.005771065	0.055606037	0.0066070855	0.004747087	-0.040116362	-0.054029137	0.0057773627	-0.01080631	0.00032082945	0.024721963	0.0032560509	-0.03377431	-0.055268742	-0.013126727	0.053006046	0.0050368644	-0.09887189	-0.0026947553	0.06639081	-0.007331446	-0.008009287	0.0031330269	0.0062970472	-0.018095937	0.029019099	-0.0141291255	-0.008439787	-0.040304042	-0.0038897162	0.078129925	-0.003309898	-0.040296994	-0.021998312	0.062501505	0.055068262	-0.120529264	-0.015082175	-0.021932015	-0.00037415326	0.057393245	0.06921369	0.022785712	0.029768739	-0.016437795	-0.00010252558	0.016039716	0.02093172	0.10473647	-0.048458662	0.005333785	0.021393754	-0.0060110623	-0.033863798	0.06866185
