=== Array: embeddings ===
0.67927784	-1.4310817	-1.3140022	-0.4545701	0.1891581	-0.17228812	-0.19702831	2.7665093	-0.09008912	-1.4327887	1.1862183	0.6887138	1.594722	0.3021039	0.23829544	1.4851689	0.31174162	0.6912698	0.40077326	-0.7034378	0.61641747	-0.36606848	-0.5133617	-0.08680625	-0.26222935	0.55456257	-0.9291303	-1.3623753	0.048787683	0.3922223	-0.04999849	0.6193163	1.5360277	1.7909635	0.97265834	-0.6640681	-0.20780218	1.0763986	-0.29227266	0.13844354	-1.2175975	0.16362026	0.47604173	0.43289447	-0.5515694	-1.189357	-0.644271	-0.67410034	-0.6965255	0.8739737	0.3410473	0.6067133	-0.9182883	-1.635476	-0.7347097	0.9459902	0.57490474	-1.1130261	-1.9879894	-0.1835281	-2.7568028	0.566642	-1.0901957	-0.2854374	2.1871953	2.7819629	-0.29296255	-0.94190156	0.76387405	-0.70580757	-0.13613236	0.23410617	-0.70619446	-0.27854118	-1.6580448	0.64783204	-1.3804904	1.3035678	0.683908	-0.036767274	-1.5993624	1.8822376	-0.35424104	0.55699605	-1.4102136	0.8170503	0.723837	0.20318452	-0.7522592	-0.584632	-0.5359531	-0.17489533	0.90449136	0.15469946	1.0712875	-0.9085051	-0.24795437	0.72851354
0.42274445	-0.8374285	-1.049744	-1.010813	0.10660111	0.24619019	-0.27631938	2.3623347	0.11873157	-1.7310784	1.1108224	0.94474304	1.2703264	0.43392137	0.4618373	2.4520805	0.16040587	0.73486286	-0.5052286	-0.7203482	-0.3001397	0.7738715	-1.3867979	0.21601179	-0.013344836	0.4228807	-1.4474839	-1.391283	-0.6944234	0.29223552	0.26436684	0.19963256	1.2038354	2.3880045	0.6750277	-1.140393	-0.40445182	0.37737033	-0.16393867	-0.037445102	-0.884761	0.2365119	1.4419101	-0.4224227	0.16946754	-0.97016263	0.30538824	-0.6772645	-0.49442282	0.31733608	0.48819134	1.8478587	-0.5849559	-1.4530984	0.15754193	0.62192357	0.7536762	-0.9651515	-1.4904753	0.030226003	-2.5683205	0.9107356	-1.5713462	-0.7237657	2.294714	2.272582	-0.26746994	-0.55547374	-0.22035483	-1.5029793	-0.6480521	0.87981576	0.037794437	0.07334855	-1.119872	-0.41533577	-1.6080164	0.426956	1.2999803	0.34962794	-1.5441525	1.5570813	-0.42871365	0.20660388	-1.5645015	0.07859247	0.923994	0.29657888	-0.51163095	-0.20147961	-0.04116223	-0.49479476	0.40502122	-0.27969274	1.4512808	-0.5815534	0.07742075	0.34092432
0.017903766	0.6397958	-1.5143443	-1.577147	0.92342764	-0.13247041	0.44318265	2.3808715	0.93040425	-1.4358919	-0.81597745	1.0905284	1.453336	-0.29667827	0.76174486	1.2286692	-0.96650714	0.93272823	-1.1794808	-0.87886643	0.5443425	0.60422534	-0.8073912	-1.3649372	-0.34169143	0.9624334	-0.48618296	-1.80787	0.027728567	0.8436081	-0.92251414	1.008191	0.1380108	2.9902754	0.31798398	0.23223388	0.2859296	0.5479941	0.89964527	1.7341365	-1.5561393	-0.6654466	0.078177765	0.16363679	-0.80785996	0.57012075	-0.37156627	0.1372685	-0.5439496	1.3610649	-0.13171712	0.76931375	-0.7077482	-0.36135012	-0.2575228	0.725218	1.43747	-1.2403392	-1.2562939	-0.50473744	-0.4918529	1.489013	-1.7880107	-1.7469281	1.4936792	1.7052699	-0.295705	-2.2881484	0.9989332	-1.4907963	-0.90091586	0.571413	-0.39698195	0.38115436	-1.8299016	0.018400956	-0.90563786	1.2962122	0.8076416	0.59247065	-0.33924976	-0.11776737	-0.74023014	-0.32120672	-1.085134	-0.38892552	0.29417896	0.0855732	-0.016446887	0.06224041	-0.4578244	0.054690745	0.007062694	-0.70474625	1.3602761	0.27890578	0.16011438	0.39676443
0.91283613	-0.5899891	-0.6957831	-0.6204625	0.35674036	-0.23818316	-0.55420625	2.057553	0.14904526	-1.3164076	0.7057947	0.95175135	1.8800284	0.2057494	0.436499	2.0748	0.29475752	0.7867336	-0.7361104	-0.701672	-0.18564744	0.076638386	-1.08536	-0.56743276	0.32291704	0.85851157	-1.5879765	-1.8179597	0.08502707	0.4159112	0.17844759	0.8996373	0.38645867	1.961444	0.61455005	-0.47604775	-0.90312713	0.62914705	-0.62863344	0.40919605	-0.423007	0.4641379	0.80940264	-0.14459395	0.1830758	-0.6904886	-0.48070985	-1.2496604	-0.98177004	0.91430175	0.8622268	1.3403839	0.6501383	-0.8762256	-0.1396124	0.84442586	0.22480078	-0.87080675	-2.010226	-0.45027074	-2.6479464	1.0882215	-1.7307589	-0.74065423	2.338353	2.097755	-0.62059605	-1.0914853	0.44820935	-1.3856266	-0.8348269	1.3985714	-0.19828278	0.3101799	-1.3510386	0.28575432	-1.5542381	1.0119876	1.2648506	0.8009361	-1.2652205	1.4689846	-0.8297712	-0.07207669	-1.4583937	0.041452233	0.20179537	0.15405872	-0.23585257	-0.06737202	-0.57670516	-0.77123404	0.593333	-0.4721273	1.8241066	-0.2683204	-0.518642	0.44420394
0.042996764	0.137801	-1.0299089	-0.38486367	0.20593113	-0.78750247	0.17064774	2.9862292	0.61613274	-0.8821654	-0.7684475	-0.07046618	1.941066	-0.004102217	0.4203523	2.082173	0.52701217	-0.17109475	-0.6840073	-0.46881393	0.78120637	-0.7645983	-1.0767771	-1.1933452	-0.23157607	1.6029004	-0.91383594	-1.823025	-0.6775338	-0.5843086	0.90918154	0.98214155	0.77616113	1.4838226	1.2538007	-0.69989616	-0.17454687	1.6634446	0.39036244	1.387503	-0.5676822	-0.49546164	-0.09070568	-0.3631435	-1.0118164	-1.0632485	-1.4253278	0.4972291	-0.15939549	1.0780114	0.96359324	0.4919858	0.6599063	0.66769606	-1.463926	1.2440913	0.74425685	-2.429217	-1.3744147	-1.3104291	-0.70432603	0.5361486	-1.7164162	-1.0736438	2.1236954	1.7098871	0.5660047	-0.7950845	1.2390711	-0.5255112	-0.9159279	0.5576166	-0.98129374	-0.45210078	-1.5383877	0.20014985	-0.8066968	1.727122	0.3793645	0.215461	-0.5833301	0.3497848	-1.0464467	0.17489117	-1.4348531	0.61369294	0.12004255	-0.6049801	0.09383166	-0.39958814	-0.22198524	0.4233504	-0.049903255	-1.033648	0.58055323	0.5363008	0.38810208	0.79380673
-0.92012805	-1.2412806	1.5297257	1.5471385	0.34442112	0.2566502	0.87818754	0.648287	-0.9999645	-0.50513935	-0.2227202	1.1021858	0.33666557	1.2409846	-0.63396555	1.1750224	0.052214805	1.4450213	-0.047884017	0.5443927	1.5382701	-0.774255	0.61450934	0.8068063	0.44468534	1.1065433	-0.7864138	1.0796824	-0.73143935	1.4819481	0.381251	1.7596478	0.16448456	0.5262023	0.50796473	0.20277162	0.69702554	-0.96478647	-1.111369	-1.0095167	-0.4417705	0.22153723	1.5196493	-0.5556108	1.7772684	0.3780648	-1.4536953	0.6283906	-0.8320745	-1.3298858	-1.2974143	-1.3472288	-0.35474	1.3344884	-0.7127856	-0.40626982	-2.106066	-1.8595539	0.036074463	-1.1933391	-1.2560652	1.1426859	0.19764341	0.106561795	-0.27185896	1.6494944	-0.8153699	-1.1907667	-0.5108388	0.9193176	0.9082581	-0.5284492	-1.0798913	-0.00088956405	-0.2509401	0.92057633	1.2069445	-0.122888505	0.6813621	0.58394104	-1.9309734	1.3448846	-0.08475418	0.037603218	0.47768414	-1.5283766	-0.4647272	-2.2436483	0.2688467	-2.2766678	0.2189655	0.17714088	-0.18477108	-1.2798768	0.9014609	0.05515399	0.7479979	-1.0283188
0.18337609	-0.81937224	-1.7004671	-0.30699128	-0.8000308	-0.76533204	-0.43598667	2.394194	-0.13069467	-1.688628	-0.77862203	-0.22611378	2.205725	0.03565541	0.72860545	0.12166599	0.35292166	0.18762262	-0.06350621	-1.1429783	0.5110324	-0.3588409	-0.7496231	-0.47476304	-0.8550282	1.7227209	-0.5453064	-1.5383627	0.16286308	-0.068792865	-0.011568054	0.7182649	1.075243	2.9507291	1.158992	-0.50491667	0.39785638	1.9597706	0.61582595	0.8007846	-0.08188637	-0.80286765	-0.17995626	-0.6460639	-1.1331409	-0.20539358	-1.5672379	-0.36448237	0.056546867	0.6441566	-0.03935567	0.45139483	-0.6545719	-0.28655303	-1.3118576	1.6561853	2.1664844	-1.0481824	-0.8367712	-0.9627829	-0.94923246	0.07477622	-1.5909053	-0.7815844	2.2845933	1.1593044	0.4854928	-0.034495015	1.2402958	-0.8052538	0.38029248	0.80682987	-1.4558864	0.82578707	-0.8142839	1.1902492	-1.7800348	0.6637302	0.31243676	0.3693221	-0.7623722	0.41980603	0.30726054	0.58411044	-0.7636295	0.6557599	-0.6030245	-1.8778738	-0.096014544	-0.8059467	-0.8486571	0.2723148	0.4520185	-0.27673677	1.5563152	-0.14375126	1.0842544	0.085711956
0.1930124	-0.29924503	-1.2839487	-0.5020095	-0.7736038	-0.4059414	0.20915624	1.988295	0.17169066	-1.4013076	0.85731757	1.0747266	1.1396772	0.36364067	0.3470723	2.0338159	0.5480015	0.42389408	-1.0219345	-0.6165263	0.6696851	0.5929856	-1.3163253	-0.37845716	0.40043697	0.39902374	-1.3350885	-0.72528106	-0.049886882	0.5395736	0.35423175	0.51904285	0.73467666	1.5417726	0.653182	-1.0409912	0.2769406	0.85115105	-0.005787443	0.17516586	-1.2322451	0.89267546	0.86027914	0.5408781	-0.8234669	-0.9881582	0.4882443	-0.47527274	-0.7731429	-0.64732605	0.89107233	1.3736017	-0.028435908	-0.47774595	-0.38876644	0.48968932	-0.049889788	-1.5422027	-0.60929483	-0.33813137	-1.9706153	2.0368075	-1.0566102	-1.5751204	3.140123	2.5484123	-0.8676977	-0.213917	-0.636431	-2.1705985	-1.267292	1.1750734	0.096485674	-0.209386	-1.0381566	0.33248723	-0.97187704	0.32188585	1.0487938	0.98192364	-1.2385472	1.1807159	-0.1346142	-0.44854116	-1.7019832	0.3558622	0.76243764	-0.14015377	-0.6821	-0.398182	-0.72578067	-1.1438069	0.12698127	-0.3067798	2.2312927	-0.15184596	-0.13716121	-0.2207388
0.17246811	-0.8025478	-1.686188	-0.3472204	-0.7896862	-0.71454525	-0.48832342	2.4034095	-0.14930837	-1.7112669	-0.7854751	-0.25140598	2.243613	0.0072310055	0.73095447	0.12916163	0.34980243	0.17944223	-0.033800844	-1.1594504	0.5227766	-0.33920506	-0.7898352	-0.49208352	-0.8601322	1.7038108	-0.56177056	-1.502618	0.19837108	-0.08348512	-0.049848545	0.72508025	1.0850664	2.9433205	1.1616675	-0.48813948	0.412383	1.956517	0.5990467	0.8014126	-0.06332677	-0.8097575	-0.1808307	-0.66732717	-1.1290342	-0.23575829	-1.5136467	-0.37152186	0.018376917	0.6644197	-0.018477771	0.4871646	-0.6718142	-0.2680706	-1.3131819	1.613676	2.1608386	-1.0690613	-0.8076018	-0.9854072	-0.9373049	0.081567444	-1.5963051	-0.8346251	2.262175	1.157013	0.5194979	0.011252244	1.2272152	-0.8142934	0.4175364	0.83992076	-1.4526476	0.82402956	-0.80391914	1.2161205	-1.7653376	0.63801974	0.3447766	0.33654746	-0.6897303	0.39769855	0.3018338	0.61812735	-0.79642195	0.65193045	-0.6519466	-1.8669243	-0.120707296	-0.8239152	-0.8230241	0.2619351	0.45977613	-0.27298462	1.5381958	-0.13434188	1.11853	0.07450039
0.85821104	0.20354787	-1.6407238	-0.72623795	0.09782446	0.10426905	-0.9393168	2.7847843	-0.29552755	-1.3820697	-1.0055704	-0.06552462	1.8951453	-0.93232536	1.7087609	0.7204139	0.007257197	-0.35258153	0.01750248	0.7231731	-0.34051374	-0.49263114	-1.6081841	-1.0571685	-1.1404477	1.0409551	1.3335634	-2.093651	-0.9329894	-1.0359244	0.81038815	0.018526854	0.5086112	1.1825187	0.4899194	-1.1215885	0.024699492	1.142476	1.2888117	-0.050309755	-0.18775319	-0.409322	0.7250352	0.13061614	-0.02771851	-1.4789121	1.3496203	-0.81036	-0.1412997	0.61272776	0.61809534	0.40587083	0.99039394	-0.628382	-0.22734402	1.7407559	2.027654	-1.2909019	-0.8588959	-1.6106386	-0.2545173	0.7204158	-0.90419	-0.8537868	2.6547656	1.4963225	-0.9359978	0.169595	0.4512393	-0.7287487	-0.9263164	1.5226252	-1.005394	1.2474717	-1.4368297	-0.08965378	-0.6984163	0.034308307	0.8614943	-0.47409612	-1.0919569	0.33756852	-0.67642796	-0.39908925	-1.3368722	-0.58635587	-0.047030505	0.458215	0.2815241	1.2986356	-0.80755836	0.023371167	0.5496222	-1.3147936	0.6174022	-0.24971344	0.7732471	0.65028805
