=== Array: embeddings ===
11.259757	20.827633	-20.667448	-17.906738	13.421174	-3.2697446	-11.08507	-14.636815	-0.47172067	-15.923674	-15.373597	15.418976	-13.363162	-13.992951	-15.563515	9.25723	-9.444352	-12.261697	-19.630526	21.949566	-11.993659	3.2129695	-3.2609534	-5.72783	-0.8892368	10.88418	-2.5596814	3.4160323	-9.890978	6.527365	-7.931119	-10.497054	10.517727	-1.0197616	-5.599348	-15.159238	-6.220091	7.1471343	3.716882	-11.545548	-4.8617764	13.61896	3.4860787	1.9209229	-4.716519	-4.582479	1.4164515	0.17242041	1.2224675	-21.778427	5.8511014	0.9943153	14.09594	2.2945602	-8.029659	-12.201323	-8.828338	-0.54218864	-6.3518887	9.655319	6.6682816	11.407385	8.095212	1.9785392	-13.754608	-11.778125	-10.675247	-10.93875	16.389446	-11.074283	-1.2995414	14.838372	12.703903	6.4672356	16.807364	-11.088742	12.359985	-1.7864381	4.130247	-6.863471	-18.446861	11.224259	4.1159554	-15.905179	-2.904727	-0.8535557	-7.151724	-7.572135	10.228672	13.1205845	-4.164717	3.7723696	19.217335	-11.886879	9.63333	-3.4601557	6.3689566	10.496143	6.9030404	14.46801	11.1787405	13.049098	6.5280023	10.009796	-5.6754303	8.398606	4.3415823	-8.3402195	-12.464799	-5.7322416	-0.6551677	8.021261	-5.920257	7.5686445	1.6159319	-9.049575	-10.964975	-9.892916	-4.56336	4.2097883	-22.11483	19.979319
11.451369	21.256495	-21.19716	-18.425863	13.852341	-3.5798998	-11.510468	-15.0139675	-0.29477212	-16.280972	-15.688294	15.720351	-13.808967	-14.386624	-16.117718	9.632161	-9.829591	-12.553719	-20.181402	22.44591	-11.933273	2.8899195	-3.3359737	-5.6821327	-0.62451047	11.144689	-2.839069	3.565976	-10.261806	6.767065	-7.983961	-10.761231	10.975866	-0.7616036	-5.510959	-15.623177	-6.5139146	6.8795156	4.1979218	-11.961474	-4.8169484	14.040333	3.2322793	2.1880045	-5.036724	-4.616539	1.7687088	0.05247489	1.4953943	-22.056936	6.1442103	1.0848647	14.616262	2.325837	-8.336735	-12.758105	-9.204831	-0.34435037	-6.7290797	9.930281	7.1195893	11.724787	8.565454	1.732105	-14.022407	-12.361854	-10.724439	-11.4197235	16.811375	-11.47941	-1.2919111	15.45159	13.116517	6.7489734	17.625086	-11.718131	12.605995	-2.0031512	4.0706606	-7.167062	-18.764734	11.60807	4.1038427	-16.428276	-2.550362	-0.8558897	-7.482198	-7.9452004	10.565837	13.536261	-4.428766	4.1071124	19.708786	-12.191104	9.937201	-3.7994468	6.983933	10.712017	7.0652957	14.85529	11.502658	13.584909	6.62402	10.028322	-6.0060797	8.719627	4.3525314	-8.682589	-12.869689	-6.012101	-0.57033646	8.185287	-6.047137	7.7570233	1.7628689	-9.318228	-11.306003	-10.158945	-4.6757727	4.571985	-22.428427	20.579235
11.259758	20.827633	-20.667448	-17.90674	13.421174	-3.269745	-11.085068	-14.636814	-0.47172067	-15.923674	-15.373598	15.418976	-13.363161	-13.99295	-15.563515	9.25723	-9.444352	-12.261697	-19.630526	21.949566	-11.993659	3.212969	-3.2609541	-5.7278295	-0.8892367	10.884179	-2.5596814	3.4160328	-9.890978	6.5273647	-7.931119	-10.497053	10.517726	-1.0197617	-5.5993495	-15.159238	-6.2200913	7.147134	3.716882	-11.545549	-4.861776	13.618958	3.4860792	1.9209234	-4.7165184	-4.5824795	1.4164511	0.17242041	1.2224678	-21.778427	5.8511014	0.9943151	14.095939	2.2945602	-8.029658	-12.201322	-8.828338	-0.5421877	-6.351889	9.655318	6.668282	11.407383	8.095212	1.9785392	-13.754608	-11.778125	-10.675246	-10.938751	16.389446	-11.074281	-1.2995405	14.838372	12.703903	6.467235	16.807364	-11.088742	12.359985	-1.786438	4.130247	-6.8634715	-18.446861	11.224259	4.115955	-15.905179	-2.904727	-0.85355556	-7.151724	-7.572135	10.228672	13.1205845	-4.164717	3.7723694	19.217335	-11.886879	9.633331	-3.4601555	6.3689566	10.496143	6.903039	14.468011	11.17874	13.049098	6.528003	10.009796	-5.67543	8.398605	4.3415823	-8.340219	-12.464799	-5.7322416	-0.65516746	8.02126	-5.920256	7.5686445	1.6159321	-9.049573	-10.964974	-9.892916	-4.5633597	4.209788	-22.11483	19.979319
11.439961	21.03284	-20.563614	-17.822552	13.1026535	-2.9459743	-10.796808	-14.614635	-0.8351865	-15.8992195	-15.436777	15.359256	-13.147363	-13.906798	-15.115017	9.101081	-9.062877	-12.38602	-19.464033	21.976044	-12.631891	3.9995449	-3.3139284	-6.1186976	-1.478575	10.792443	-2.1404462	3.3241913	-9.674448	6.433026	-8.218383	-10.642699	10.129398	-1.4326253	-5.926885	-14.80961	-5.8436832	7.8322535	2.911125	-11.297226	-5.265124	13.395593	4.076622	1.497111	-4.441197	-4.608365	0.96299875	0.3708643	0.7663535	-22.142633	5.5688877	0.88156027	13.542383	2.3547366	-7.807883	-11.686554	-8.400247	-0.92046237	-5.7238936	9.59931	6.329586	11.223903	7.7036934	2.7038777	-13.825559	-11.276104	-11.056165	-10.384868	16.282965	-10.894799	-1.3793309	14.35374	12.474405	6.466897	16.063807	-10.575412	12.390983	-1.6079651	4.3171177	-6.612893	-18.753942	10.920088	4.309892	-15.671184	-3.7344027	-0.79966533	-6.6387315	-7.3725953	10.023413	12.92302	-3.907265	3.3011882	19.037035	-11.705311	9.451558	-3.125181	5.4786725	10.697338	6.9536304	14.344982	10.990905	12.691656	6.749067	10.442851	-5.098344	8.312698	4.670885	-8.175545	-12.234077	-5.3780403	-0.73325217	7.9699845	-5.830895	7.4075317	1.5268763	-9.037831	-10.87591	-9.813921	-4.5245543	3.8271499	-22.407589	19.733097
10.930811	20.297321	-20.07745	-17.470333	13.083103	-3.1888905	-10.7583885	-14.260006	-0.516057	-15.545788	-14.994698	15.067357	-13.099761	-13.711509	-15.213355	8.992814	-9.22803	-11.848398	-19.140705	21.378456	-11.70954	3.115489	-3.2226667	-5.5997763	-0.79745144	10.612477	-2.4681926	3.3568459	-9.747793	6.283112	-7.8063726	-10.221436	10.222496	-0.98416555	-5.5012956	-14.713261	-5.962712	6.919032	3.5868666	-11.311009	-4.700146	13.2326765	3.3860455	1.8886937	-4.5278807	-4.4861255	1.4845835	0.13639107	1.2049516	-21.24156	5.668407	1.0160822	13.745789	2.220754	-7.8750634	-11.893086	-8.590354	-0.5625043	-6.130898	9.41066	6.5341883	11.145073	7.894314	1.8586609	-13.497225	-11.473954	-10.422343	-10.728732	16.031502	-10.692157	-1.2508591	14.551105	12.35876	6.419463	16.366297	-10.850977	12.0833	-1.7508144	3.969725	-6.7066197	-17.951458	11.012982	4.0232673	-15.609714	-2.7506926	-0.80362034	-6.9730763	-7.408192	10.061223	12.831125	-4.0421915	3.644302	18.752048	-11.587866	9.390521	-3.4162216	6.1896143	10.190318	6.8622704	14.149519	10.873415	12.774397	6.4355793	9.71719	-5.575449	8.181699	4.178097	-8.13619	-12.100463	-5.603405	-0.67373073	7.8092637	-5.800072	7.4237413	1.5055946	-8.857329	-10.690205	-9.54026	-4.389002	4.1584315	-21.550667	19.545082
5.525037	4.775991	-5.258818	-4.9829216	3.3120294	1.5565379	-0.27573362	-2.6652095	-5.5395894	-5.0878134	-5.413322	6.7225156	-1.2668804	-4.2413216	-1.0116268	-0.7827606	-3.7812555	-4.0957522	-2.4433372	5.967149	-8.82855	6.630438	-0.20620833	-6.262091	-3.1818614	2.0760126	3.0831914	-0.4448564	-4.496757	0.96425945	-7.003778	-5.494074	0.8768836	-4.167073	-3.7491004	-4.221622	0.52978545	9.674629	-9.4861	-1.1947106	-3.829713	0.6923735	6.5863123	-1.1972824	4.2099533	-1.567131	-1.7359618	1.0554829	-0.74585974	-11.701015	-3.6761222	-0.26971087	0.71481013	0.6608331	-1.99851	1.4370492	2.2418354	-5.8849273	4.168657	3.1312892	0.14994927	6.4544816	1.2242959	2.5946167	-7.42032	1.4827752	-5.1255546	-0.66075015	6.813138	-1.6490641	1.3903922	0.8315374	-0.16807397	1.8382915	-0.29608437	1.5923076	5.202557	2.2391176	2.4074783	1.4576443	-11.081099	3.1325717	5.977349	-3.23947	-8.669809	0.32675484	-0.60575336	0.38170657	3.154566	0.8760532	0.9607911	-4.781187	5.437266	-3.0099897	0.90780336	5.107176	-7.7714977	5.8384824	4.5634036	5.172535	1.9100801	2.1822557	2.1471155	6.16741	-0.23119605	1.9285945	2.040808	-1.7668489	-0.45472142	2.3932314	-5.4335885	2.6440983	-2.5659144	-0.9868548	-5.776165	-7.3050556	1.6680306	-0.5351889	1.283016	-3.1767876	-9.182073	5.0676203
12.051043	22.361229	-22.047705	-19.097527	14.086107	-3.354395	-11.689165	-15.546024	-0.59969664	-16.958307	-16.36651	16.256836	-14.154471	-14.909568	-16.295235	9.881589	-9.7632265	-13.244844	-20.849722	23.45995	-13.096654	3.913519	-3.4677851	-6.332048	-1.3162998	11.51485	-2.528965	3.6499307	-10.434994	6.9790673	-8.44718	-11.379712	11.020098	-1.2732954	-6.0312343	-15.998042	-6.505531	7.9162693	3.5357647	-12.136157	-5.504645	14.4555435	3.9592016	1.8739184	-4.9846325	-4.7605696	1.2335831	0.19790736	1.0540822	-23.374352	6.118754	0.948796	14.661579	2.4492674	-8.456761	-12.767687	-9.1387415	-0.7611823	-6.313872	10.247424	7.0377254	12.02639	8.4837475	2.5881646	-14.584224	-12.362581	-11.568713	-11.245359	17.341866	-11.827199	-1.3399233	15.544772	13.50072	6.9032826	17.571146	-11.598774	13.14705	-1.9203986	4.4224424	-7.1937723	-19.809126	11.7452545	4.394298	-16.776024	-3.5888774	-0.81753755	-7.315115	-8.070198	10.779745	13.823941	-4.3515353	3.8877964	20.43979	-12.524263	10.128733	-3.5447087	6.3019743	11.3109665	7.3026924	15.274388	11.794358	13.671858	7.030928	10.94125	-5.6486073	9.031307	4.8961945	-8.868138	-13.16978	-5.8641577	-0.650056	8.514431	-6.173829	7.8948245	1.7353601	-9.614877	-11.699324	-10.566959	-4.8752527	4.2357607	-23.671587	21.11241
9.056553	10.630282	-11.42942	-9.546519	6.58332	0.86322784	-3.6494365	-6.944702	-6.0684137	-9.993748	-9.541917	10.730338	-4.1653814	-7.9125695	-4.739289	2.2460897	-6.0962987	-7.9510283	-7.742002	12.238016	-12.589608	9.147166	-0.7103479	-8.662512	-4.448188	5.3712125	2.5707116	0.014569409	-7.139614	2.6920824	-9.442632	-8.676328	3.1356878	-4.7857637	-5.7958994	-8.085728	-1.225592	13.159362	-9.86073	-3.9120252	-6.131981	5.4039893	9.323142	-1.316363	2.774489	-2.1081266	-2.4657753	0.77076	-1.3735596	-18.190483	-1.522662	-0.4714273	4.089139	2.0848298	-3.752718	-0.6561346	0.9304342	-6.7526283	2.869563	5.4133463	1.5697111	9.32371	2.8301525	4.347498	-10.581306	-1.6602474	-8.563032	-2.9147158	10.681277	-5.192846	-0.07752245	3.2807698	2.8334115	3.0769317	2.9573624	-1.1112547	8.360997	1.5728397	4.4795117	-0.33352283	-16.623083	6.0057116	7.6169844	-6.3437257	-11.2546625	-0.11376473	-1.6609296	-1.568321	5.9542513	4.8618445	0.113696784	-4.068807	10.329135	-5.9274387	4.258624	4.1788254	-7.133191	8.715445	5.909805	8.972509	4.8778706	5.1502366	4.2620463	9.728197	-1.0570899	4.038654	3.3693686	-3.7536955	-3.2988694	1.5176582	-5.629749	5.475743	-3.7869844	0.100938454	-4.5273705	-9.436759	-1.7266941	-4.7587204	0.11596642	-2.8524315	-15.757096	10.452794
12.044543	22.348824	-22.035223	-19.086935	14.078556	-3.3521821	-11.682376	-15.537918	-0.60035753	-16.949257	-16.358187	16.249043	-14.146974	-14.901444	-16.28694	9.875516	-9.758397	-13.236665	-20.838345	23.446857	-13.090356	3.9112718	-3.466496	-6.3287134	-1.3152437	11.508642	-2.527213	3.6478784	-10.42967	6.974556	-8.443996	-11.372842	11.013861	-1.2732677	-6.0288377	-15.988983	-6.5010905	7.9124017	3.5335963	-12.12985	-5.5013757	14.4472475	3.9577637	1.8724993	-4.9809284	-4.7588425	1.2330773	0.1983451	1.0533532	-23.362198	6.115043	0.9485821	14.653864	2.4478636	-8.452085	-12.760375	-9.133979	-0.761219	-6.3105645	10.242165	7.0333567	12.020603	8.478579	2.586126	-14.577218	-12.355248	-11.562725	-11.240189	17.333078	-11.819673	-1.3396972	15.536706	13.4927435	6.899822	17.561064	-11.59202	13.140286	-1.9184372	4.4203057	-7.189685	-19.798504	11.739293	4.3923373	-16.767426	-3.5868213	-0.8173164	-7.3114347	-8.065129	10.774281	13.816888	-4.348796	3.884894	20.428797	-12.517869	10.123438	-3.5426672	6.2982445	11.304518	7.299834	15.266745	11.788035	13.66472	7.0277953	10.935208	-5.6464863	9.025589	4.8930416	-8.862889	-13.162708	-5.861211	-0.65048325	8.50988	-6.1710563	7.891305	1.7337863	-9.610121	-11.692576	-10.560614	-4.8720145	4.2336183	-23.659132	21.10146
11.550412	21.44711	-21.391203	-18.581764	13.966066	-3.6036792	-11.608328	-15.138993	-0.28522298	-16.419975	-15.810349	15.836899	-13.922286	-14.512337	-16.244095	9.721641	-9.898228	-12.674306	-20.357775	22.648605	-12.037937	2.9287958	-3.3564756	-5.734692	-0.64484733	11.246435	-2.861968	3.5998178	-10.33836	6.8325486	-8.030347	-10.860122	11.065914	-0.776222	-5.55252	-15.764467	-6.5844245	6.945986	4.2222185	-12.055892	-4.866078	14.174123	3.2571805	2.2071838	-5.0924997	-4.6453743	1.7666945	0.04204503	1.5010642	-22.250214	6.1979475	1.0885397	14.737284	2.3438227	-8.410649	-12.872808	-9.278548	-0.34857848	-6.7780347	10.005653	7.1760955	11.808239	8.638222	1.7685058	-14.124614	-12.466961	-10.81895	-11.494535	16.945568	-11.594361	-1.294787	15.570848	13.234746	6.7981586	17.768347	-11.816323	12.711219	-2.0306365	4.107394	-7.220318	-18.920101	11.694024	4.1316705	-16.55978	-2.5894785	-0.856406	-7.539626	-8.01505	10.645955	13.641665	-4.4674387	4.1505485	19.879934	-12.287198	10.014223	-3.8246279	7.037339	10.803328	7.103123	14.969383	11.599818	13.684517	6.6685395	10.130125	-6.0368147	8.802062	4.3991613	-8.7593155	-12.977252	-6.0571704	-0.5619973	8.25067	-6.0895643	7.814552	1.78387	-9.384709	-11.410572	-10.254196	-4.7303176	4.598931	-22.6227	20.743507
