filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
CodeSmell_OriginalFiles/0x836175e10c294d76fb44135d666b3eb76a62e0f0.sol,0x836175e10c294d76fb44135d666b3eb76a62e0f0.sol,slither,solidity,2022/11/14,20241120_1814,1732126731.49844,0.7248151302337646,30,"{constable_states,external_function,naming_convention,solc_version}",{},{EXIT_CODE_30},{}
CodeSmell_OriginalFiles/0x83b7EEb4D6eC1289578186f1da64A876DC71FCbb.sol,0x83b7EEb4D6eC1289578186f1da64A876DC71FCbb.sol,slither,solidity,2022/11/14,20241120_1814,1732126855.117902,0.8384549617767334,28,"{deprecated_standards,external_function,low_level_calls,naming_convention,shadowing_builtin,solc_version}",{},{EXIT_CODE_28},{}
CodeSmell_OriginalFiles/0x83c54a35e72ae07c46fc8f8f172a13ba19ac3bed.sol,0x83c54a35e72ae07c46fc8f8f172a13ba19ac3bed.sol,slither,solidity,2022/11/14,20241120_1814,1732126788.386445,0.8208367824554443,32,"{deprecated_standards,external_function,low_level_calls,naming_convention,shadowing_builtin,solc_version}",{},{EXIT_CODE_32},{}
CodeSmell_OriginalFiles/0x87d1ccf428832015d6108520d6d0909013753a62.sol,0x87d1ccf428832015d6108520d6d0909013753a62.sol,slither,solidity,2022/11/14,20241120_1814,1732126912.1025898,1.2662379741668701,108,"{constable_states,external_function,locked_ether,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_no_eth,solc_version,unused_return}",{},{EXIT_CODE_108},{}
CodeSmell_OriginalFiles/0x89064da61e06c0e2035b5c8601c759ba60acb94d.sol,0x89064da61e06c0e2035b5c8601c759ba60acb94d.sol,slither,solidity,2022/11/14,20241120_1814,1732126781.0649102,0.704068660736084,33,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_33},{}
CodeSmell_OriginalFiles/0x895d55ce51760ca614b5b446a504c4a49e2d26e8.sol,0x895d55ce51760ca614b5b446a504c4a49e2d26e8.sol,slither,solidity,2022/11/14,20241120_1814,1732127022.512,0.6701548099517822,6,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_6},{}
CodeSmell_OriginalFiles/0x899f9a0440face1397a1ee1e3f6bf3580a6633d1.sol,0x899f9a0440face1397a1ee1e3f6bf3580a6633d1.sol,slither,solidity,2022/11/14,20241120_1814,1732126730.8247528,0.6723482608795166,7,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_7},{}
CodeSmell_OriginalFiles/0x89c0afcd1bdbb91675b9fca14519738d5286b61e.sol,0x89c0afcd1bdbb91675b9fca14519738d5286b61e.sol,slither,solidity,2022/11/14,20241120_1814,1732126971.3609989,0.7354111671447754,32,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_32},{}
CodeSmell_OriginalFiles/0x8BF1E43e3Ca6f5c25C380803154aE687D682Ad32.sol,0x8BF1E43e3Ca6f5c25C380803154aE687D682Ad32.sol,slither,solidity,2022/11/14,20241120_1814,1732126905.751497,0.8898370265960693,50,"{external_function,naming_convention,solc_version,unused_state}",{},{EXIT_CODE_50},{}
CodeSmell_OriginalFiles/0x8a8ca863f73992fcc43dd64c7261ba9dcc8e2181.sol,0x8a8ca863f73992fcc43dd64c7261ba9dcc8e2181.sol,slither,solidity,2022/11/14,20241120_1814,1732126861.319102,0.8968968391418457,42,"{external_function,naming_convention,solc_version,unused_return}",{},{EXIT_CODE_42},{}
CodeSmell_OriginalFiles/0x8b34fbc553db3462ad4909f2e5577cc22f63c216.sol,0x8b34fbc553db3462ad4909f2e5577cc22f63c216.sol,slither,solidity,2022/11/14,20241120_1814,1732126996.458745,0.8080899715423584,20,"{constable_states,external_function,incorrect_equality,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_no_eth,solc_version}",{},{EXIT_CODE_20},{}
CodeSmell_OriginalFiles/0x8b7d07b6ffB9364e97B89cEA8b84F94249bE459F.sol,0x8b7d07b6ffB9364e97B89cEA8b84F94249bE459F.sol,slither,solidity,2022/11/14,20241120_1814,1732126497.121654,0.8137788772583008,40,"{arbitrary_send,constable_states,external_function,naming_convention,shadowing_local,solc_version}",{},{EXIT_CODE_40},{}
